Season,Week,HomeTeam,AwayTeam,WinPercentage,RushYards,PassYards,Scoring,RushYardsAllowed,PassYardsAllowed,DefenseScoringAllowed,KickingPercentage,TurnoverMargin,Winner
2021,14,ClevelandBrowns,Baltimore Ravens,0.5,143.46,205.69,21.38,106.23,215.0,22.23,0.727,2,HomeTeam
2021,15,ClevelandBrowns,Las Vegas Raiders,0.538,139.57,201.5,20.86,105.64,216.07,21.79,0.727,4,AwayTeam
2021,16,ClevelandBrowns,Green Bay Packers,0.5,144.87,200.67,20.93,105.87,215.13,21.93,0.727,0,AwayTeam
2021,17,ClevelandBrowns,Pittsburgh Steelers,0.467,141.62,196.81,20.5,111.12,208.5,22.19,0.727,-1,AwayTeam
2021,18,ClevelandBrowns,Cincinnati Bengals,0.438,145.35,195.29,20.53,109.24,202.29,21.82,0.727,-3,HomeTeam
2022,1,ClevelandBrowns,Carolina Panthers,0,217.0,138.0,26.0,54.0,207.0,24.0,0.75,1,HomeTeam
2022,2,ClevelandBrowns,New York Jets,1.0,200.5,179.5,28.0,73.5,258.0,27.5,0.75,1,AwayTeam
2022,3,ClevelandBrowns,Pittsburgh Steelers,0.5,190.67,188.0,28.33,83.67,240.0,24.0,0.75,2,HomeTeam
2022,4,ClevelandBrowns,Atlanta Falcons,0.667,187.25,197.5,26.25,113.25,212.75,23.75,0.75,1,AwayTeam
2022,5,ClevelandBrowns,Los Angeles Chargers,0.5,192.4,204.0,26.6,138.2,215.6,25.0,0.75,0,AwayTeam
2022,6,ClevelandBrowns,New England Patriots,0.4,172.0,213.0,24.67,131.5,229.83,27.17,0.75,-3,AwayTeam
2022,7,ClevelandBrowns,Baltimore Ravens,0.333,163.57,214.43,24.0,135.57,210.43,26.57,0.75,-4,AwayTeam
2022,8,ClevelandBrowns,Cincinnati Bengals,0.286,164.62,221.12,25.0,123.12,208.25,24.88,0.75,-4,HomeTeam
2022,10,ClevelandBrowns,Miami Dolphins,0.375,158.78,217.11,24.11,131.11,218.0,26.44,0.75,-5,AwayTeam
2022,11,ClevelandBrowns,Buffalo Bills,0.333,150.9,227.0,24.0,135.1,214.8,26.9,0.75,-6,AwayTeam
2022,12,ClevelandBrowns,Tampa Bay Buccaneers,0.3,154.36,222.55,23.91,131.55,216.09,26.0,0.75,-7,HomeTeam
2022,13,ClevelandBrowns,Houston Texans,0.364,156.0,214.83,24.17,127.42,214.83,25.0,0.75,-5,HomeTeam
2022,14,ClevelandBrowns,Cincinnati Bengals,0.417,149.46,219.31,23.08,128.08,215.77,24.85,0.75,-5,AwayTeam
2022,15,ClevelandBrowns,Baltimore Ravens,0.385,149.0,213.64,22.36,133.07,209.36,23.29,0.75,-3,HomeTeam
2022,16,ClevelandBrowns,New Orleans Saints,0.429,147.33,207.73,21.53,134.33,201.53,22.87,0.75,-3,AwayTeam
2022,17,ClevelandBrowns,Washington Commanders,0.4,147.25,204.44,21.69,134.44,196.69,22.06,0.75,0,HomeTeam
2022,18,ClevelandBrowns,Pittsburgh Steelers,0.438,146.47,202.59,21.24,135.0,196.24,22.41,0.75,-1,AwayTeam
2023,1,ClevelandBrowns,Cincinnati Bengals,0,206.0,144.0,24.0,75.0,67.0,3.0,0.919,-2,HomeTeam
2023,2,ClevelandBrowns,Pittsburgh Steelers,1.0,202.0,177.0,23.0,65.0,133.5,14.5,0.919,-4,AwayTeam
2023,3,ClevelandBrowns,Tennessee Titans,0.5,160.67,205.67,24.33,52.0,111.67,10.67,0.919,-5,HomeTeam
2023,4,ClevelandBrowns,Baltimore Ravens,0.667,143.75,172.5,19.0,71.75,125.0,15.0,0.919,-7,AwayTeam
2023,6,ClevelandBrowns,San Francisco 49ers,0.5,147.0,172.8,19.0,79.0,121.4,15.4,0.919,-8,HomeTeam
2023,7,ClevelandBrowns,Indianapolis Colts,0.6,147.5,171.67,22.33,93.83,149.17,19.17,0.919,-6,HomeTeam
2023,8,ClevelandBrowns,Seattle Seahawks,0.667,148.57,180.0,22.0,96.71,163.29,19.86,0.919,-7,AwayTeam
2023,9,ClevelandBrowns,Arizona Cardinals,0.571,144.12,184.12,22.62,89.75,145.0,17.38,0.919,-4,HomeTeam
2023,10,ClevelandBrowns,Baltimore Ravens,0.625,147.89,185.33,23.78,91.56,151.11,18.89,0.919,-4,HomeTeam
2023,11,ClevelandBrowns,Pittsburgh Steelers,0.667,142.7,183.1,22.7,99.6,143.7,18.0,0.919,-5,HomeTeam
2023,12,ClevelandBrowns,Denver Broncos,0.7,139.45,181.18,21.73,105.91,142.0,19.0,0.919,-7,AwayTeam
2023,13,ClevelandBrowns,Los Angeles Rams,0.636,135.08,186.08,21.5,107.08,153.42,20.42,0.919,-8,AwayTeam
2023,14,ClevelandBrowns,Jacksonville Jaguars,0.583,131.0,195.38,22.23,103.31,159.69,20.92,0.919,-7,HomeTeam
2023,15,ClevelandBrowns,Chicago Bears,0.615,123.71,206.29,22.07,102.21,158.86,20.64,0.919,-7,HomeTeam
2023,16,ClevelandBrowns,Houston Texans,0.643,119.07,216.8,23.0,100.2,160.13,20.73,0.919,-7,HomeTeam
2023,17,ClevelandBrowns,New York Jets,0.667,119.56,222.06,23.88,100.62,165.94,20.69,0.919,-8,HomeTeam
2023,18,ClevelandBrowns,Cincinnati Bengals,0.688,118.65,217.24,23.29,105.47,164.71,21.29,0.919,-9,AwayTeam
2024,1,ClevelandBrowns,Dallas Cowboys,0,93.0,137.0,17.0,102.0,163.0,33.0,0.714,-2,AwayTeam
2024,2,ClevelandBrowns,Jacksonville Jaguars,0.0,109.0,154.5,17.5,114.5,179.5,23.0,0.714,-2,HomeTeam
2024,3,ClevelandBrowns,New York Giants,0.5,95.67,152.33,16.67,113.67,195.67,22.33,0.714,-2,AwayTeam
2024,4,ClevelandBrowns,Las Vegas Raiders,0.333,94.75,151.5,16.5,123.25,175.75,21.75,0.714,-2,AwayTeam
2024,5,ClevelandBrowns,Washington Commanders,0.25,96.6,142.8,15.8,141.6,184.4,24.2,0.714,-1,AwayTeam
2024,6,ClevelandBrowns,Philadelphia Eagles,0.2,97.17,143.0,15.83,137.33,196.33,23.5,0.714,-1,AwayTeam
2024,7,ClevelandBrowns,Cincinnati Bengals,0.167,94.29,159.57,15.57,126.14,191.71,23.14,0.714,-3,AwayTeam
2024,8,ClevelandBrowns,Baltimore Ravens,0.143,92.5,179.75,17.25,125.88,200.62,23.25,0.714,-4,HomeTeam
2024,9,ClevelandBrowns,Los Angeles Chargers,0.25,91.0,183.44,16.44,122.56,205.67,23.67,0.714,-7,AwayTeam
2024,11,ClevelandBrowns,New Orleans Saints,0.222,88.5,202.8,16.2,131.7,211.0,24.8,0.714,-5,AwayTeam
2024,12,ClevelandBrowns,Pittsburgh Steelers,0.2,88.18,204.27,16.91,130.64,214.36,24.27,0.714,-7,HomeTeam
